model,question_id,category,alpha,status,reason,original_gt_decision,perturbed_gt_decision,perturbed_pred_decision,baseline_recovered_decision,baseline_status,perturbed_status,metric_error_present
claude_opus,HYP-062,localized_intensification_verification,0.95,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-062,localized_intensification_verification,0.99,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-063,localized_intensification_verification,0.0,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-063,localized_intensification_verification,0.1,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-063,localized_intensification_verification,0.25,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-063,localized_intensification_verification,0.5,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-063,localized_intensification_verification,0.75,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-063,localized_intensification_verification,0.9,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-063,localized_intensification_verification,0.95,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-063,localized_intensification_verification,0.99,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-064,localized_intensification_verification,0.0,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-064,localized_intensification_verification,0.1,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-064,localized_intensification_verification,0.25,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-064,localized_intensification_verification,0.5,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-064,localized_intensification_verification,0.75,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-064,localized_intensification_verification,0.9,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-064,localized_intensification_verification,0.95,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-064,localized_intensification_verification,0.99,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-065,localized_intensification_verification,0.0,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-065,localized_intensification_verification,0.1,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-065,localized_intensification_verification,0.25,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-065,localized_intensification_verification,0.5,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-065,localized_intensification_verification,0.75,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-065,localized_intensification_verification,0.9,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-065,localized_intensification_verification,0.95,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-065,localized_intensification_verification,0.99,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-066,localized_intensification_verification,0.0,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-066,localized_intensification_verification,0.1,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-066,localized_intensification_verification,0.25,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-066,localized_intensification_verification,0.5,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-066,localized_intensification_verification,0.75,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-066,localized_intensification_verification,0.9,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-066,localized_intensification_verification,0.95,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-066,localized_intensification_verification,0.99,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude_opus,HYP-067,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-067,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-067,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-067,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-067,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-067,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-067,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-067,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-068,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-068,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-068,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-068,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-068,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-068,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-068,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-068,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-069,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-069,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-069,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-069,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-069,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-069,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-069,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-069,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-070,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-070,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-070,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-070,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-070,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-070,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-070,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-070,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-071,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-071,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-071,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-071,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-071,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-071,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-071,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-071,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-072,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-072,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-072,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-072,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-072,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-072,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-072,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-072,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-073,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-073,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-073,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-073,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-073,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-073,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-073,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-073,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-074,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-074,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-074,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-074,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-074,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-074,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-074,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-074,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-075,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-075,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-075,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-075,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-075,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-075,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-075,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-075,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-076,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-076,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-076,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-076,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-076,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-076,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-076,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-076,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-077,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-077,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-077,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-077,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-077,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-077,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-077,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-077,localized_intensification_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-078,localized_intensification_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-078,localized_intensification_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-078,localized_intensification_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-078,localized_intensification_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-078,localized_intensification_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-078,localized_intensification_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude_opus,HYP-078,localized_intensification_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
